Business_ID,Business_Name,City,State,Postal_Code,Latitude,Longitude,Star_Rating,Review_Count,Delivery,Takeout,Outdoor_Dining,Vegetarian_Options,Free_Wi-Fi
WXO61XNF2CB,Mauris Id Sapien Institute,Burlington,MD,99666,14.42951373,121.8332329,2,9008,0,1,1,1,1
ARP46JCA5UY,Facilisis Vitae Orci Industries,Henderson,GA,11601,-13.69385329,-97.12714424,2,58,0,0,0,0,0
GLP52TLX1UM,Ridiculus Corp.,Missoula,VT,26047,15.14404751,6.329634406,4,1698,0,1,0,1,0
TDM78OYQ7PS,Luctus Vulputate Nisi Limited,Akron,DE,27568,57.42570506,-52.53692723,4,68,1,0,1,0,1
BQG26HET3LD,Nulla At Industries,Gaithersburg,IA,18013,87.71187118,-158.114691,1,4357,1,1,1,1,1
PFT09RMD3SK,Sit Amet Incorporated,Springdale,NE,26025,-41.70818458,115.1469156,1,8146,1,0,1,0,1
NUR77MUL6FD,Nec Metus Company,Pittsburgh,NV,21465,7.950563533,55.57043507,4,5138,0,0,0,0,1
BLJ56NUG1HX,Nascetur Ridiculus Corp.,South Portland,WI,76952,16.84255027,-157.7949036,1,7621,0,1,0,1,1
UTX45CRH4IH,Amet Metus Inc.,Miami,HI,53627,22.81195633,33.11464776,2,5369,1,0,1,0,0
DME17BRS5WG,Vulputate Velit Eu LLP,Aurora,TN,53564,37.58773709,-1.620596736,1,8495,1,0,1,0,1
CIQ14BSO4JX,Euismod In Limited,Anchorage,CT,25869,85.92199506,-32.17977354,3,8671,1,0,0,0,1
EFF22EXE3XE,Hendrerit Ltd,Topeka,HI,74372,-88.48627784,-35.07179059,2,815,0,0,0,1,1
SXO86EBB0CJ,Malesuada Id Foundation,Olympia,AZ,99675,-3.549096346,135.4297539,1,5878,0,1,1,1,1
KPJ84BMD7QG,Sem Industries,Stamford,MO,62424,-13.77908787,-28.6125653,2,9389,0,0,0,0,1
TMQ12PXH4PL,Cras Convallis Convallis Institute,Portland,IL,84241,-9.212991898,131.0112233,3,9550,0,0,0,1,1
KSM54JZA9MP,Nec Corp.,Gillette,WI,58281,50.36964096,102.7791092,2,4890,0,0,0,0,1
MAQ00JFG5AY,Tristique Senectus Inc.,Toledo,IL,28755,55.23154913,116.6767287,2,4521,1,0,1,1,1
NTV84TMD2SG,Amet Metus Foundation,Pike Creek,WY,61175,82.62061885,172.7285041,3,7513,1,1,0,1,1
STT93YLS6KS,Sem Ut Associates,Fort Worth,MD,70857,5.288233267,-10.75793183,2,66,0,0,0,1,1
OHK44XYV4AJ,Nulla Facilisis Limited,New Haven,HI,99889,59.5158828,-95.06935081,4,5431,0,0,1,0,0
PES76QQY4OI,Fusce Aliquam LLC,Bowling Green,MI,89476,53.64708014,-12.91470653,3,5071,1,0,1,1,1
OUH53FGK4IP,Rutrum Urna Nec Institute,Sterling Heights,MA,35103,77.32408064,-174.2135258,3,655,1,0,0,0,1
FPL88DIU5HX,Dictum Associates,Birmingham,KS,87648,27.10817044,-178.7134136,3,1861,1,0,1,1,1
MVB11OTY0AU,Eu Incorporated,Cedar Rapids,CT,55195,25.22551101,-41.49974917,4,9492,1,1,1,0,1
MXW31JYA4VG,Ornare PC,Gillette,TN,76332,-16.19780311,-14.52660818,4,5459,1,1,0,0,0
PCB87OAH5VR,Pharetra Ut LLC,Atlanta,MT,99763,76.55007242,-26.27273277,3,156,1,0,1,1,0
LYO38VHZ3JX,Convallis Ante Incorporated,Montgomery,WY,68547,-30.53347707,74.63796111,2,9310,0,0,0,1,0
XID51PGC3LL,Quam Dignissim LLP,Lawton,TN,90326,32.24977183,-38.95908649,4,9278,0,0,1,1,1
UGK43VCV9SQ,Dapibus Ligula LLP,Tallahassee,PA,52523,-8.983861043,-16.79773573,3,6080,0,0,0,0,1
FBX35ORO2YU,Ipsum Non Arcu Foundation,Lawton,MN,59658,-66.29433313,-73.33485097,2,6874,1,1,1,0,0
IFW81BWT0YE,Massa Suspendisse Eleifend LLP,Wyoming,UT,45209,17.29140654,-122.2527704,3,7669,1,1,0,0,0
NCA36IGL6SE,In Corporation,Norfolk,OR,87340,40.52238531,58.95071519,4,6221,0,0,1,0,1
NSE07FXT7OW,Nec Urna Ltd,Aurora,TX,67703,-20.26517381,76.33581824,2,752,1,0,0,0,1
WTD46PFX4HT,Risus Nulla Corporation,Norman,OR,35275,-16.73600276,131.1959415,5,4980,0,0,1,0,0
QQY81LXG8FJ,Et Euismod Inc.,Gresham,TN,83844,75.22264566,70.49761628,2,618,0,1,1,0,0
SWG13TUX6TA,Dolor Quam Elementum Industries,Honolulu,PA,63068,-39.27283087,-101.7256493,2,3204,0,0,1,0,0
AHB52WBE5WX,Eget Volutpat LLC,Jacksonville,NV,42627,-1.367540224,-126.4678529,1,8185,0,1,0,0,0
RBK22ZCF6ZH,Erat Eget Tincidunt Foundation,Broken Arrow,UT,26451,-30.02687816,-68.44181012,2,272,0,1,1,1,0
YYC22NGS1OJ,Tellus Industries,Meridian,IN,15617,-24.80435497,-47.906257,3,4435,1,1,1,0,0
EKE43QKU8MX,Tellus Lorem Associates,Chicago,AZ,35728,-48.44699853,-25.08384553,1,7397,1,1,1,0,1
IWX27CLR4JK,Ut Ipsum Ac Foundation,Lawton,MI,64875,-33.78937262,-99.66787871,3,1764,0,1,1,1,1
BVS61YJE1MH,Vehicula Associates,Philadelphia,HI,78642,49.23676785,-66.94044037,4,549,0,0,0,0,1
SHL32DEO1XL,Magnis LLC,Wichita,VA,71517,-34.55930081,-11.83843758,3,9861,0,0,1,0,1
OWP68EPS5CC,Risus Nunc Corporation,Auburn,WY,69407,-51.15944499,-172.2174195,2,9755,1,0,1,0,0
MPP25EYQ6QE,Aliquet Associates,Tucson,CA,27409,81.13321257,113.9351387,2,3410,0,1,0,1,1
LWS77HUO2CX,Tempus Non Associates,Knoxville,MN,13661,-59.14232177,84.1237845,2,4646,1,0,1,0,0
QHF11TYI4SO,Arcu Consulting,Fresno,WA,99868,51.43943342,26.52386611,3,8132,0,0,1,0,1
HBU44JHE9MW,Amet Orci Industries,Aurora,MT,30453,22.09850051,-85.91985326,3,9375,0,1,0,1,0
KSQ13IIV6KV,Turpis Egestas Company,Frankfort,OH,45312,22.92703959,-105.1354762,1,320,1,1,0,1,1
PNW82KVT1IY,Amet Consectetuer Adipiscing Corp.,Lexington,MS,76745,-25.04597883,-74.32044401,3,5618,0,0,0,0,1
YQI44BRN6AL,Congue Elit Sed Corporation,Huntsville,ID,22331,8.806434816,-17.26644357,1,6163,0,0,0,0,1
MUK97KTT8IF,Nibh Quisque Inc.,Missoula,DE,22272,-71.72169185,30.274415,3,6948,1,0,1,0,0
UOR38MZY5BT,Neque Non Inc.,Montgomery,MS,87515,-42.57801226,148.4243594,2,8854,1,1,1,1,0
LTK41MDP1RA,Arcu Industries,San Antonio,AL,46376,-60.15127296,71.58869258,1,4063,0,1,1,0,1
XTE31CDK3TN,Tincidunt Pede Ac Consulting,Henderson,HI,66486,62.45680876,-143.5159727,5,4572,1,0,0,1,0
TYP29MWN7KM,Cursus A Enim LLC,Dallas,IN,61333,10.08837417,-31.72722831,3,5348,1,0,1,1,0
BHY31PRC4SH,Curabitur Dictum Institute,Covington,AZ,79766,15.49588193,-55.6136662,4,2970,1,0,0,0,1
FWP40YTJ5CG,Mauris PC,Aurora,KS,12714,83.44871997,31.52459141,2,8511,0,1,1,0,0
ZVO49CDE5CP,Risus Duis A Corporation,Mobile,LA,54361,64.29042002,27.34342011,2,729,1,1,0,0,1
OIA76TPK9HO,Libero Incorporated,Newark,CT,24886,66.82864507,161.5712819,5,1547,1,1,1,1,1
NVK84EFU1TK,Nisi Incorporated,Pocatello,IN,83355,-69.98932183,93.41928755,2,9542,0,1,0,0,1
SBS87WQF1NI,Vulputate Mauris Institute,Bridgeport,VT,38417,34.31574077,177.1665814,4,479,1,0,0,1,1
NTO61TXP7QI,Blandit Company,Colchester,CO,63447,69.79338916,60.60885617,2,2672,1,1,1,0,1
JCM89LTD9PE,Faucibus Morbi Incorporated,Auburn,KY,36095,-18.56633283,7.777646285,1,3193,0,1,0,1,1
EYC14KSL7JI,Ipsum Corp.,Gulfport,IL,94338,37.80117279,158.5038222,1,7560,1,0,1,1,1
SEA07RXW0MJ,Id Associates,Kenosha,FL,42132,-45.75257457,135.8674557,2,4786,1,0,1,1,0
IYC36XML8FU,Arcu Incorporated,Birmingham,IL,81161,-31.30349169,-57.85413714,2,8190,1,1,1,1,1
UAB96KPF6HF,Mi Fringilla Mi Corp.,Metairie,AK,91023,-17.64310415,-107.3519312,2,5883,1,0,0,0,0
SIN58BHL2QG,Ut Semper Pretium Ltd,Tacoma,CT,77725,-3.063786906,93.18374093,4,5285,0,0,0,0,1
OIO81AKO6XV,Et Magna Limited,Boise,TX,44668,-10.17720689,-108.9907906,3,4395,1,1,1,0,1
ISJ70KLF2VL,Congue Turpis PC,Dallas,CO,94364,79.24630948,108.2016015,4,1653,1,1,1,0,0
SXW44HFF1KK,Fringilla LLC,Joliet,WA,77584,-9.698002944,151.8992181,4,899,0,0,1,1,1
UKX30NEK4DL,Semper PC,Stamford,MN,29575,11.46120909,-76.19730053,2,6669,1,1,1,0,0
QUH88GBE7QQ,Orci Inc.,Tucson,MN,46217,-30.30622484,151.3422902,2,2264,0,0,0,1,1
WHI74EOM1XC,Non PC,Wilmington,MN,36557,5.818467021,-13.2712233,4,2818,1,0,0,1,0
MMR48BGI6BQ,Lectus Ante Dictum PC,Chesapeake,WA,52088,-33.57495511,-136.4560652,4,7769,0,0,1,0,0
NGO64FRD1FA,Donec Fringilla Donec PC,Rock Springs,AZ,47851,-28.45924403,-112.3846232,3,9262,0,1,0,1,0
MGJ54RQO3HU,Nibh Vulputate Mauris Limited,Laramie,MA,86811,-17.39852421,-122.8851915,4,588,0,0,0,0,1
BRF97TUQ5YJ,Sed Consequat PC,Rockville,MD,34715,-55.93621371,11.37477919,2,3535,0,0,0,0,1
PTY88WKQ2TG,Netus Et Malesuada Foundation,Sterling Heights,MO,31477,30.1644245,-146.1312863,5,3350,0,1,1,0,0
GSV75ZPT4KP,Magna Incorporated,Jonesboro,CA,94121,75.73797263,22.37217597,4,6762,0,0,0,0,1
RNL54QOE3MF,Semper Cursus Integer Industries,Erie,PA,81222,-80.18776248,-161.9496964,5,3466,1,0,0,1,0
YCF24YWR1BM,Nunc Quisque Ornare Corp.,Kailua,FL,12576,-89.76853596,11.18595072,2,4761,0,1,1,0,1
UKJ75VCT2GK,Pellentesque Ultricies Dignissim Inc.,Rochester,TX,85242,37.88693606,43.90508698,3,305,0,1,0,0,0
FNE17CYK6CR,In LLP,Rutland,CO,24864,6.18177577,-102.8204814,3,5866,1,1,1,1,0
MUY64PCC5TH,In Lorem Consulting,Sacramento,MI,55220,38.22216581,-135.6103583,3,2645,1,0,1,0,0
IKP72WRK5UF,Tempus Lorem LLP,Olympia,KS,71148,-78.7318956,-103.1514835,3,9380,0,1,1,0,1
SUI49YHF7SN,Lacus Vestibulum Lorem Company,Little Rock,OK,90532,16.83791452,-124.1642392,3,7668,1,0,0,1,1
TDR86CAC3GO,Interdum Enim Limited,Hartford,WI,61221,10.1381545,37.22361958,4,7556,0,0,0,0,0
FCV11OCQ9NL,Tincidunt Nibh Industries,Reading,MA,80012,66.56838922,66.82030336,3,7585,1,1,1,0,0
SHO63MHM0SA,Vel Arcu Curabitur Institute,Lewiston,MN,84228,-31.7467946,142.2831671,3,2577,1,0,1,1,0
YWL93RRO8HR,At Egestas A Incorporated,Wyoming,NE,35853,85.94017208,85.82814075,2,5987,1,0,0,1,1
NWT25VSZ7DG,Est Vitae PC,San Jose,KY,67819,-29.42215772,28.37500314,3,8702,1,1,1,1,1
WXS97KOK3BM,Lorem Semper Limited,Virginia Beach,AZ,12344,40.85297162,38.5799807,4,4958,0,1,1,1,1
QGC39OAR3QG,Vulputate Lacus LLC,Vancouver,MO,87872,5.354926285,-39.01303173,3,5207,0,0,1,0,0
ULV37ZXN1MI,Molestie Limited,Sioux City,IN,51046,20.26830551,40.93275822,5,265,1,0,0,1,1
SCS19XTG6PG,Dignissim Maecenas Limited,Allentown,TX,32356,89.19971461,-141.0022057,4,7513,0,0,0,0,0
CCE19JDF3YD,Lectus Pede Et PC,Bellevue,MA,33753,2.200514355,133.6843563,4,8446,1,1,1,1,0
ULW03CHS3WH,Nonummy Industries,Houston,MS,63845,52.06752604,155.4875271,4,7363,0,1,1,1,0
LGO56BBB7SO,Dolor Elit Pellentesque Corp.,Louisville,IA,22653,82.78597652,133.2591344,5,5668,1,1,1,0,0
CIK54OVS2YI,Vulputate Risus A Associates,San Jose,MN,35883,30.37074924,-6.618144461,5,9988,0,1,1,1,0
DJM62DGD6CE,Taciti Sociosqu PC,Augusta,VA,30244,-40.42353797,70.58224712,5,5669,0,1,0,0,0
HQF71UBF9KR,Sodales At Company,Augusta,TX,32327,71.95603057,116.435188,2,4799,0,0,0,0,1
VVG97FHT2SS,Eu Ligula Company,Bear,IL,82410,4.985855386,-16.59690291,2,6913,0,0,0,1,1
WWX75RJM4IU,Eros Nam Company,Lewiston,MA,57465,30.17970842,-84.9239038,2,9998,0,1,0,1,0
IOF17VDS8LE,Auctor Quis Tristique PC,West Valley City,TX,85161,-50.46231183,123.1272843,5,706,0,0,0,0,0
XHK16HSG5ZK,Quam Elementum PC,Olathe,CA,78680,26.49503857,66.6111316,4,1018,1,1,1,0,1
HKM18DFJ0NC,Consequat Ltd,Erie,MD,84304,-89.14471762,-124.4864901,4,2281,0,1,1,1,1
XEL56DYI2SC,Parturient Montes Corporation,Frederick,IN,34348,-7.132566118,-82.17116447,2,5414,1,0,1,1,0
WHC19GID5PE,Quis Foundation,Carson City,WY,59263,50.61420605,165.3379928,3,8940,0,1,0,0,1
EKF32VOP5VF,Lorem Auctor Ltd,Honolulu,MI,84747,-73.39600722,2.367656243,5,902,0,1,1,0,0
WQJ91MZL8UN,In Lorem Incorporated,Grand Island,IN,38552,-61.41860076,112.1552782,3,9784,1,0,1,1,1
TDR84OIA1GC,Enim Company,Frankfort,MA,77274,14.38926705,-174.5584482,4,516,1,0,1,0,0
WPL08ZDG6XV,Nibh PC,Worcester,ME,74076,-18.0513322,169.3097284,2,8998,0,1,1,1,0
NYO76ESU7TE,Fringilla Est Institute,Metairie,LA,81619,88.67950295,-136.5059811,5,4659,0,1,1,0,1
UGT10STL9GE,Egestas Rhoncus LLP,Jonesboro,GA,77161,-56.70548603,-111.7499254,4,1938,0,0,1,0,1
ZEE15HYO2ER,Sed Facilisis Vitae Associates,Jacksonville,NE,23803,66.5860052,-92.47618048,1,9215,0,1,1,0,0
MLR99RYG7AI,Enim Condimentum Eget Limited,Casper,MT,85124,-5.130216243,2.66915328,1,4300,0,0,0,1,1
ZQU61SQR4MB,Commodo At LLC,Rockford,MD,58356,59.65853358,-168.2029854,3,4382,0,0,1,1,1
GIE68EZS2QJ,Pellentesque Consulting,Minneapolis,LA,35166,48.88025733,-122.4337909,4,531,0,1,1,0,0
JXR46HFO4NO,Ut Corporation,Auburn,IN,62842,8.636935782,106.8269535,3,8865,1,0,1,1,1
GFC95JUP0KN,Et LLP,Billings,MA,25357,22.45482824,-23.53888471,5,7742,0,0,1,0,1
NOP95BYU5CQ,At Corp.,Jonesboro,OR,62609,69.30002125,160.5129361,4,240,1,1,1,0,0
HCF48DPK3RL,Semper Erat Corp.,Casper,WA,23237,-49.69178081,-55.2692738,3,9448,0,1,1,1,1
MWE27IVS4OS,Magna Inc.,Worcester,WI,22387,-84.12591053,-1.38705879,5,503,0,0,1,1,0
JDL46LEF8UB,Venenatis A Magna Corporation,Glendale,ID,96789,34.00326011,-85.36202947,4,6165,1,0,0,0,0
GEC21JDY6NB,Diam Proin Dolor Corporation,Nampa,AR,52323,-40.77531249,158.9709644,2,7965,0,0,0,0,1
QDY97IHT4RQ,Ultrices Iaculis LLC,Olympia,MT,47216,37.98259026,92.26655355,2,931,1,1,0,1,1
CCI79YBI1DT,Lorem Institute,Sacramento,NE,75350,15.21074043,0.684363674,1,3396,1,1,1,0,1
WAH21ZSU6PX,Enim Non Institute,Henderson,CO,72151,-25.29700137,83.57692058,5,9401,0,0,1,1,1
VLC80VUT3ZG,Nam Tempor Diam Ltd,Glendale,MT,58727,-43.59689032,145.0301363,4,1777,0,0,1,0,0
UBF46QGV6IH,Fringilla Donec Associates,Tampa,MT,21282,-80.79526072,76.19393935,4,6528,0,0,1,0,0
MQR59NDH2EP,Et Pede Associates,Memphis,CT,23396,51.97216522,-167.5623837,2,7955,1,0,0,0,0
JRX91IVZ7JI,Adipiscing Elit Incorporated,Cleveland,TX,68178,-84.76145756,-117.756952,4,7147,1,1,1,0,0
MHM25MNS9YA,Adipiscing Elit Incorporated,Tulsa,AR,97214,84.62274652,168.3762991,4,5302,1,0,1,1,0
SHX11UKK9XL,Faucibus Orci Industries,Anchorage,ID,36601,-47.92729416,11.503727,4,8939,1,1,0,0,1
KPC56QHX8EO,Faucibus Id Incorporated,Dover,OR,54485,11.29933425,-39.39025715,5,9166,1,1,0,0,0
FAH34TEV2BM,Montes Nascetur Foundation,Ketchikan,KS,97744,34.23509924,-59.5144618,2,5084,1,0,1,1,0
YJW27UAR4TW,Parturient Montes Nascetur Ltd,Billings,OR,85748,-1.733852979,146.2738074,3,4533,1,0,0,0,1
GCH72YHS8CV,Nullam Velit Foundation,Sandy,KY,56853,2.860759757,-15.04396964,4,687,1,1,0,0,1
WES45TVF7MQ,Imperdiet Dictum Magna Institute,Dover,HI,57614,-26.86451927,1.932421222,4,8196,0,1,0,1,0
PWH48BBR2LM,Rutrum Non Hendrerit Associates,Cheyenne,ME,76567,44.99275602,41.31909253,3,5477,1,0,1,1,0
DRI54NER8YP,Ligula Nullam PC,Little Rock,IN,55070,-36.45307802,83.03172465,4,2287,1,1,0,1,0
XEN45FRU6XO,At Risus Associates,Tulsa,CT,34803,7.739299226,61.59036867,3,616,1,1,0,1,1
XQG54UYC1BD,Nullam Enim Ltd,Sacramento,TX,71453,-31.35829668,38.76699208,4,8079,0,1,1,1,1
FTM52ZXN4TV,Ut Quam Vel Associates,Toledo,MI,44689,-19.6717356,65.38643302,4,6196,1,1,0,0,1
GHK24OHV4RN,Tellus Corp.,Wilmington,NV,18942,-83.98544108,84.36007035,2,7032,1,0,0,0,0
LGD27CAQ3XP,Phasellus At Foundation,Little Rock,AK,73267,10.40169759,-122.5072095,1,1134,1,1,0,1,0
QSG01WHV6DO,Leo Vivamus Limited,Milwaukee,UT,62325,-14.79461857,-40.05554586,2,795,0,0,1,1,1
IWQ64EII5LP,Accumsan Interdum Libero Ltd,Tampa,OK,85821,-54.40156672,-60.79503442,4,1229,0,1,0,0,1
BGP62EML7FH,Turpis Egestas Company,Baton Rouge,FL,72759,57.79998863,-5.695724954,3,4633,0,0,1,0,1
KAU78EOT2XS,Mi Corp.,Fairbanks,AL,82426,-16.74943488,-134.5918236,2,8586,1,1,0,1,0
WEB01UUA6PG,Non Ante Corporation,Salt Lake City,IN,66023,24.15865477,-178.7646169,2,8483,0,0,0,1,1
HYA21SKX3GY,A Aliquet Vel LLP,Auburn,HI,99597,-3.234511258,171.25675,2,5040,0,0,1,0,0
XFK50SEH0VN,Dolor Fusce Ltd,Covington,FL,50372,87.10077829,42.50175232,4,2369,1,1,0,0,0
GMS57QJR1FV,Amet Metus Aliquam Foundation,Lincoln,WA,67765,69.08032604,-150.3932014,3,7086,0,1,0,0,1
VMX52TRY7IC,Lacus Varius LLC,Lawton,IN,34836,8.65193687,-146.509056,4,5488,0,0,1,1,1
GHL20OCS4YG,Primis In Faucibus Limited,Gresham,ME,52373,-32.99302072,88.86003866,5,4848,1,1,0,0,1
GVP74XEL4OS,Nisl Elementum Purus Institute,Birmingham,OK,28864,-68.13229445,-110.2817243,1,2688,0,0,0,0,1
IHX51EHC9GJ,Auctor Velit Inc.,Sioux City,CA,22881,-72.07380541,175.1186727,5,9498,0,1,0,1,1
IXI30HUY8IQ,Adipiscing Corporation,Reno,NV,92319,-24.25593027,24.0930686,5,9561,0,1,0,0,0
YET77GCM4OP,Eget Ipsum Consulting,Oklahoma City,KS,67315,49.61571779,-116.134909,3,9535,1,0,0,1,1
XTG56NQU4HC,Tempor Bibendum Industries,Phoenix,MO,56762,-71.93963643,111.5655176,2,1069,1,0,0,0,0
XXY81OYK1HO,Nec Cursus Foundation,Gaithersburg,WI,85008,77.16691139,116.9655183,4,5328,0,0,1,1,1
LXP83EIR5ID,Feugiat Nec Corporation,Helena,FL,51582,0.075589939,99.04979825,1,7875,1,1,0,0,1
YIX29FWJ3ZI,Luctus Foundation,Cambridge,MN,86762,-23.81436621,-80.43378913,4,1137,1,0,0,1,1
MQT16RSY4OY,Semper Dui Lectus LLC,Worcester,AZ,21887,50.82008914,-83.06514688,5,9964,0,0,0,0,0
SHD87NDS7WR,Enim Etiam Company,Springfield,IL,76463,56.30129162,-166.2324737,1,1676,0,0,1,1,1
SPP57QKG3ER,Quam Elementum Foundation,Frederick,PA,99821,-31.40003,102.5661952,5,6781,1,0,0,1,1
LPK33FMQ7XR,Ultricies Ligula Nullam LLP,Auburn,MT,46358,-57.57182034,-73.04197304,4,5748,1,1,1,0,0
NNU74YPU6UW,Metus Urna Limited,Salem,MT,50191,70.57206323,65.70000292,4,7631,1,0,0,1,0
GLV68PHA5PX,Ante Corp.,Mesa,AK,93369,-42.44739451,101.6895452,1,8443,0,0,1,1,1
QRB01DTX2KD,Erat Institute,Toledo,MI,33168,-75.62486979,-34.43987558,2,4416,0,1,0,1,1
CYZ95EMU3QX,Cursus Nunc Ltd,Meridian,OH,36828,-21.74393733,137.9955293,1,6929,1,1,0,0,0
KCW85VYU5VO,Praesent Eu LLC,Los Angeles,KS,86384,-49.09696215,136.1230182,1,8770,1,1,0,1,0
IWF75TEM8BN,Cras Eu LLP,Frederick,AL,69013,-8.605585203,177.451834,3,5305,1,1,0,0,0
WMQ21EZH8RY,Odio Ltd,Covington,AK,39414,26.04764324,-136.2210589,2,8728,1,1,1,0,1
KHS55KVV6MF,Ut Associates,Bangor,KS,46656,-85.18910966,-173.3318947,1,185,0,1,0,1,0
SYG30BRU8JU,Curabitur Sed Tortor Incorporated,Bellevue,ME,99533,-30.48003666,169.2554851,4,611,0,0,0,1,1
MVR07KLB9LL,Gravida LLC,Augusta,OH,14786,-15.54143212,-11.5417857,3,1486,0,1,0,1,1
MJC77AFO8TE,A Institute,Minneapolis,DE,75492,49.12220887,-105.7835544,3,7978,1,1,0,0,1
RYO60QYH8HX,Malesuada Corp.,Rockville,VT,22962,73.73721098,-143.7464573,3,2828,1,0,1,0,1
KZW52SOH5CW,Magna Industries,Portland,TX,21598,-16.17971558,33.84453868,4,9981,1,1,0,1,1
KYK38GFM6KE,Imperdiet Nec Corp.,San Jose,IN,79885,-51.45874268,-127.1756511,4,6362,1,1,0,0,1
CVQ04CWU5UQ,Pharetra Ut Inc.,Butte,MA,91012,-21.41730058,63.49874115,2,6998,1,1,1,0,0
LXG36IBI7XF,Erat Eget Ipsum LLP,St. Petersburg,KS,24212,31.8450604,-101.5851595,4,2346,1,0,1,0,0
HKS37QWG6NC,Rutrum LLC,Atlanta,MD,83837,-3.956260864,29.95657738,2,2035,0,0,1,1,1
EMJ86LFI2FY,Ante Blandit Corporation,Dallas,MD,92254,-58.42192916,158.966687,2,3669,0,1,0,1,1
PNM94MMN4EC,Commodo Hendrerit Industries,Olympia,AR,81542,-30.97943788,72.74666117,4,2532,1,1,1,1,1
JMU48DXS7OI,Mauris Id Sapien Associates,Lawton,MA,46246,10.42848082,66.83037358,3,3930,1,1,0,0,1
GMN76BTF3WY,Ultrices Posuere Limited,Lincoln,CT,40565,-76.47449549,97.50848911,3,5306,1,0,1,1,1
TXW38ZOC3DM,Sollicitudin Commodo Corporation,Kaneohe,ID,93683,-79.23471063,16.15836764,2,5360,1,1,0,0,1
XAM94RHO6HM,Vel Nisl Corporation,Jefferson City,IA,87103,33.98558822,-39.21851474,1,2353,1,0,1,1,0
SGN31QHE2BQ,Turpis Nulla Aliquet LLC,Metairie,AL,73855,-41.49326776,-107.3256508,3,2168,0,0,0,0,1
IOZ95IVW8JP,Lorem Ac Risus Foundation,Rockville,TX,41164,-46.38201815,95.26192783,1,7747,0,1,0,1,1
BSY84RUG8VA,Libero Proin Sed Corp.,Birmingham,MN,67522,58.10627348,57.66316298,3,3993,1,1,1,1,1
PEO29FOQ5EI,Fusce Diam LLP,Baltimore,MA,59066,-75.62571069,-95.12213924,3,2164,1,0,1,0,1
BFC55EKD6PT,Praesent Interdum Industries,Seattle,OH,56291,-49.38927258,-53.76836178,1,9344,0,1,1,1,0
XVD46QSB6VV,Nunc Sed Corporation,Rockville,IL,46341,34.98067948,46.93236152,2,947,1,0,1,1,1
JFV75MQO0AH,Lorem Vehicula Limited,Cincinnati,CO,55025,-39.64046705,-87.23167478,3,849,0,0,0,1,1
YEU36IET6GI,Aliquet Nec Institute,Tallahassee,AZ,59397,-40.79982664,147.7500168,5,5650,0,0,1,0,1
ISB93HBP0OI,Dignissim Pharetra Institute,West Valley City,TX,48115,-6.093745869,-24.78236938,1,4,1,0,1,1,0
DAY95CHF3DZ,Duis Sit Amet Inc.,Gresham,ID,48122,33.45089536,-135.2772388,1,7381,1,0,0,1,1
LJS91HLZ0TA,Sociis Foundation,Akron,KY,95466,33.2685568,-63.92786053,4,100,0,1,0,0,1
OEE99JVM3WI,Donec Egestas Institute,San Francisco,MT,92446,73.25640858,-141.7816702,3,371,1,1,1,1,0
MNM47PME1TT,Lacus Varius Incorporated,Miami,IL,17047,76.20703242,-173.40121,4,5673,1,0,1,0,0
QUN90FRT2PI,Imperdiet Non Corporation,Hillsboro,KS,86379,38.61291725,-25.07638569,3,4250,0,1,0,0,1
LPX54YCQ0UM,Primis In Faucibus Corp.,Augusta,ID,35152,-38.57734175,-31.46023864,4,5959,0,1,1,0,1
BEB26IXJ6ON,Sed Eu Ltd,Fairbanks,MS,87589,73.49217894,141.1259679,1,6660,1,0,0,0,1
YZU18ENH7LU,Convallis Est Vitae Associates,Montpelier,ME,63817,43.8223106,-42.51278828,2,9685,0,1,1,0,1
ORM08WLK1BG,Pede Sagittis Ltd,Auburn,CO,36132,-32.22095729,-97.81359514,3,5784,1,0,0,1,0
FTF15TLR3TT,Sed Congue Associates,Hattiesburg,VT,82451,-74.72701921,50.51897969,4,4213,0,1,0,0,1
HCY38ECV7DU,Risus Varius Industries,Springdale,OR,16622,-47.48399288,157.4389932,2,1586,0,1,1,0,0
SKI87JOR1HB,Lorem Ipsum Ltd,Spokane,VA,48201,-60.04918876,58.37106627,3,7182,0,1,0,1,0
ZFB25QKJ4FX,Praesent Industries,Independence,IL,91181,-74.41255506,144.6945483,5,7146,0,1,1,1,0
PFC08ZQX2DZ,Donec Feugiat Limited,Chicago,CO,56438,-54.66458358,16.01546465,2,4588,0,1,0,1,0
NRP07JOF4UA,Hendrerit Corp.,Baton Rouge,TX,63773,86.87525356,-15.48093727,3,8710,1,0,0,1,1
PKT41WAH6RS,Sed Nulla Company,Lincoln,UT,99987,-74.97899428,-134.1079508,5,9683,0,0,1,0,1
CVU02HMP8UB,Ligula Consectetuer Industries,Frederick,WY,35435,-44.83354296,-33.01305631,3,3355,1,0,1,1,0
EAI55ULE5QK,Faucibus Lectus LLC,Tuscaloosa,PA,19884,28.85066639,-35.04807537,4,2742,0,1,1,1,1
UUO74ITG1OG,Dictum Mi Ac LLP,Kearney,MD,47212,42.7879382,100.579667,2,4966,1,1,0,1,1
LTB35JKT9MJ,Et Nunc Quisque Corp.,San Diego,AR,86613,46.12113613,-27.18702438,4,9593,0,0,0,0,1
